OP_CARRIER,ORIGIN,DEST,MONTH,DAY_OF_WEEK,CRS_DEP_TIME,DISTANCE,DEP_DELAY,ARR_DELAY
6E,JFK,CDG,1,5,852,2108,1.0463477124708143,7.112679229104458
AS,HYD,LAS,3,7,1688,2174,38.88434793521054,24.661057868253547
G8,COK,SEA,10,6,576,1093,17.321975674740834,14.964626650400138
SG,DEN,KUL,10,6,1764,143,-5.829721971322443,-18.478537773009148
SQ,MCO,COK,11,7,1458,2393,-15.0,-19.78538574571087
DL,KUL,LAS,4,7,788,362,-2.765982241350051,-12.584308232267688
SQ,DEN,HKG,3,5,251,1572,-5.838076652579185,-10.08311843719542
LH,DEL,SEA,4,7,1944,1334,11.31841651150504,0.10190073775249076
QR,AMD,GOI,12,2,388,2519,4.674154591647738,-2.317622476718623
AS,CDG,SYD,12,7,1356,407,12.356170579815306,3.2709612655393414
SQ,ICN,JFK,7,6,1832,841,84.52023212459848,96.7245758344288
LH,BKK,MCO,3,2,449,1630,15.22486255849276,28.172380957337097
AI,MIA,BOM,11,1,1318,2151,27.965590290050727,35.897137895583235
UK,AMD,ORD,6,3,2155,1430,2.8753429724745416,-3.172367017492629
B6,DXB,SYD,11,5,1272,2232,-9.303958420698478,-11.157580344763533
EK,MCO,MAA,2,3,641,2196,37.06013642793164,20.0308423259745
F9,BLR,PNQ,12,5,609,1580,33.15672036055602,29.941755862391474
LH,HYD,DFW,9,5,1179,1602,-5.864433717901756,-0.1943563380404676
AI,DEL,SYD,1,7,1335,1495,20.44894860914113,17.643621916426284
UA,SIN,NRT,12,4,1571,755,46.57776966281924,57.109151573158556
NK,MAA,BLR,7,6,1486,2041,24.642348708278156,42.850406823179796
UK,ICN,DFW,12,1,462,576,49.414935659937804,39.87603774767987
UA,BLR,NRT,11,6,2059,1254,19.802380538546167,27.144538819431823
AI,DEN,LAX,10,4,1535,1152,26.515720103417586,48.4166979573626
EK,MCO,MEL,5,1,526,1432,-0.3810714323065003,7.49435118054214
QR,KUL,MEL,6,4,420,2209,9.915965303248058,-3.094682594237838
SG,GOI,PNQ,8,5,773,202,8.812938310334605,3.4988108041200308
WN,NRT,SFO,10,1,1222,716,-8.19094708639918,-12.74285797011388
F9,ICN,DEN,7,6,1477,2053,-15.0,-9.12451689684611
QR,SFO,BOS,6,6,1165,818,-15.0,-1.3393028164854002
G8,NRT,MEL,11,5,775,1282,-4.975792803956753,-8.195412563682913
WN,MCO,AMD,8,6,1861,1776,-15.0,2.4392157304197717
6E,COK,GOI,1,1,1781,1421,-1.1780669114425142,-10.329427299072906
F9,HYD,BLR,12,6,452,626,28.510640269205208,15.82632830810094
UK,CCU,HYD,6,2,89,976,18.494529707604475,7.759765857916541
UK,LAX,COK,3,4,102,321,-15.0,-13.969938778759508
DL,HYD,LAS,7,7,1873,2867,12.561787133210823,23.89282111376108
F9,MEL,BOS,1,1,579,985,7.821937685530026,2.511919863666697
G8,DEN,SEA,11,7,1987,132,41.52684305472795,45.43114600300096
AA,LAS,JFK,11,2,1428,1523,8.567004199995097,9.927451159277378
UA,CDG,SEA,4,2,1080,2379,25.862052264561935,10.854759983570656
DL,LHR,BLR,7,3,971,1736,19.780208510481586,31.930015694734948
F9,BOS,BLR,3,3,2381,488,-15.0,-2.149715691663971
UA,DFW,ORD,10,2,2399,793,-10.944699325136035,-10.726367461373403
SQ,HKG,KUL,11,2,185,2884,11.083816946663296,-5.6127157364321665
DL,LHR,JFK,8,1,2368,2541,-5.0155832027130725,-5.64617568219382
LH,COK,LHR,4,1,1577,306,-0.7351097559831918,-8.076189715124595
AS,DEL,MIA,10,7,1216,1925,0.2495954165418901,-3.8968305271987225
AA,DEN,SYD,10,2,320,1269,17.99383649307381,27.488317392125445
WN,HKG,CCU,5,6,1322,2754,-15.0,-25.546322144786643
NK,AMD,SFO,10,6,711,2427,-0.7229980326250232,-0.26314996236171284
EK,DFW,AMD,1,6,625,346,12.503573784804495,2.2462500286262514
EK,FRA,SIN,2,3,1110,1392,9.038976385973614,-5.22033598337225
6E,BOS,ICN,11,2,2069,659,-9.347361031845615,-11.340897690232202
NK,JFK,BLR,9,2,1961,2242,21.586762966378824,-0.4040592579183375
BA,BKK,COK,3,7,1613,309,1.1682681524934173,-2.499050482485372
WN,NRT,ATL,10,4,8,1333,91.73322551657647,71.87856172612841
NK,LAS,KUL,1,2,1109,767,14.524179588244422,26.294000094740515
SQ,BOS,ICN,12,7,727,654,-7.405175379705239,-12.307590978547488
LH,SEA,BKK,12,4,55,507,48.54864335096938,49.83208599156821
UA,BKK,MCO,3,1,788,994,12.314892382991566,9.135561296136995
BA,ATL,HYD,4,2,1437,794,7.28986808489984,-6.185861423888021
DL,SFO,PNQ,5,2,453,579,-15.0,-17.258780397235174
NK,MCO,COK,7,2,2253,1555,-5.159277830001061,-24.38768133233549
BA,SEA,PNQ,4,7,1021,2718,-15.0,-16.96503412419973
AI,DEL,ATL,9,7,96,2210,13.397979886525217,11.160908850706038
UK,FRA,DEN,12,5,1463,1662,9.16509364913724,3.264237278844682
AA,CCU,NRT,10,7,515,2757,-10.657779272314212,-3.3356777437227
EK,MAA,HKG,12,5,1962,1523,23.847931337043498,23.46110301406405
SG,DEN,ATL,2,1,990,1234,42.3368916377799,41.948084881115996
QR,ICN,BOS,11,3,1209,2700,30.72729294573059,35.80718332464471
B6,PNQ,FRA,8,1,1757,649,38.75577317089616,36.22751331290612
SQ,MIA,CDG,9,1,1088,1680,-15.0,6.287176126146086
NK,HKG,CCU,11,5,1896,2197,72.50266150483824,81.46009494684937
EK,ATL,HYD,12,7,1613,2793,16.97303421382383,8.012585062300172
F9,SEA,SYD,4,1,1802,2885,10.115486893700982,4.145668200499425
WN,SYD,NRT,1,4,1420,1405,-0.9728821882630161,-5.016283141730554
UA,ATL,MAA,12,7,764,614,1.2893081501793482,12.768150428809436
UK,SEA,SIN,2,5,1730,2154,5.574805842642446,3.4997629706690514
QR,COK,LAX,3,2,524,1865,8.369156342288308,19.372699171620056
SQ,SEA,BKK,4,3,1324,1147,-15.0,-9.874127330828152
SG,LAX,BOS,5,1,1646,1554,7.367076665122667,11.088102348142833
UK,BOM,GOI,7,1,2087,542,46.42816177711723,36.523979227069525
LH,MIA,SFO,10,3,327,2379,4.146371955560465,5.673871699469377
AS,NRT,BOM,9,4,1861,1169,7.998477440482127,5.238628145723155
F9,MAA,HYD,5,6,1337,2953,-15.0,-15.449450216261784
SQ,SEA,MEL,10,5,385,1550,-15.0,-14.678415662437299
6E,KUL,LAX,12,4,2330,874,23.70149217285028,26.644105549068687
SQ,SIN,MAA,1,6,2239,2729,17.22763277925007,21.017656312714145
UK,PNQ,HYD,12,4,24,982,-12.37352035613375,-5.387261635821874
SG,PNQ,SEA,7,7,1105,2235,24.533316275803084,28.435218816151878
QR,LAX,BOM,2,7,1340,1514,-15.0,9.75487193527269
B6,PNQ,BKK,2,7,1493,1783,-15.0,-27.915773156908237
UK,MAA,MEL,11,3,973,859,31.097089267626064,29.214231031745452
B6,AMD,PNQ,12,6,1317,2930,40.99591253757977,33.22824113491245
6E,MIA,ATL,4,2,385,472,23.46784479835498,29.509253106750716
BA,MEL,MAA,2,4,1359,2045,17.087614412609582,5.155235289343118
B6,FRA,MEL,7,4,219,2114,34.93167835317461,36.404181771932954
SG,CDG,SFO,8,7,2089,1963,20.07879841850178,12.719257769052879
F9,MEL,FRA,3,3,2119,2038,26.58352744345714,4.519672405695996
QR,GOI,BLR,10,7,2148,2338,18.08206531364858,9.083818733751961
UK,DFW,COK,3,6,1368,818,14.593217161091161,23.954062199822637
G8,NRT,ICN,2,1,293,1019,-7.486269080931003,-12.676571466433476
QR,AMD,SYD,10,7,772,2626,-7.948729289875421,12.920064290192602
SQ,GOI,SEA,4,5,283,913,-15.0,-22.790229562861818
SQ,MIA,ORD,10,5,1292,1952,-15.0,-13.459183961779258
UK,DXB,ATL,5,5,788,2971,4.836637173575118,15.393445051885172
AI,HKG,JFK,10,1,654,2078,19.357476970103743,5.920525285901071
UK,MIA,COK,6,1,958,971,-0.12687976946356638,13.076578113719656
B6,ORD,CCU,1,7,408,2791,-15.0,1.0647037100903844
6E,ICN,MEL,11,6,508,2180,0.9057897907521952,-3.7382361916370956
NK,MIA,CDG,3,1,47,2976,38.79933106222448,46.84299177275425
SG,CCU,LAX,6,6,1724,787,-1.0127880865404126,-16.155661784696747
F9,SIN,ICN,9,4,1088,1882,13.457645854984257,17.65091790280849
NK,MIA,DEL,3,6,349,2448,5.589848027232127,18.79632218803021
BA,CCU,SYD,3,1,679,195,17.696909831044547,8.921934023741786
BA,JFK,DXB,9,1,1048,1161,-14.677609756915988,-16.42519813683329
EK,LAS,GOI,8,2,1341,2175,-15.0,-23.04242472576359
SQ,BLR,CCU,6,3,132,110,-7.823351199815313,-10.340580743292621
AI,SFO,JFK,9,5,2039,2528,-6.650440891670628,10.590608096014513
BA,NRT,DEN,3,7,1888,2270,15.855019689788389,17.235743943137788
BA,LHR,ATL,6,2,1494,448,21.38452023650753,18.076215812566097
B6,DEL,CDG,1,5,583,2542,10.411357820151004,20.833588582183612
UA,KUL,BOM,11,7,859,1548,16.54275177664427,3.191950712576915
G8,MIA,GOI,4,6,1796,1132,6.581426862114858,10.751915946708696
F9,LHR,SEA,10,1,1087,1104,-15.0,-6.836171903535634
LH,AMD,DEN,10,1,2351,2419,-13.469634333213445,-9.518186180492506
B6,MAA,GOI,6,3,1264,1318,3.297631943965305,25.814825365217693
AS,MIA,HYD,3,2,1724,2232,-15.0,-18.379068431196895
DL,SIN,MAA,6,3,678,2049,94.49448302006833,102.14074607238604
EK,SYD,HKG,2,6,2255,2376,-15.0,-11.83153591044599
WN,DEN,ORD,4,3,1521,2778,-2.594376627359222,2.928202623780675
UA,LAS,CCU,8,1,1098,600,-8.632655598441477,-1.062719624593253
AI,LAS,FRA,1,4,739,386,13.723106005100044,1.2053427275162107
QR,SFO,ATL,6,4,1213,2874,-15.0,-20.322923714790313
UK,LHR,ATL,12,6,479,831,-13.256482200780919,-10.292231626453358
AI,BLR,ATL,5,3,2057,640,-6.086397035082984,-19.762603754639247
QR,CCU,MIA,1,3,1857,2496,9.001129019073886,14.560037676533716
G8,BOS,MIA,1,5,1427,1838,22.045273323444782,23.20211286030462
EK,ICN,DEL,5,3,1721,2860,-15.0,-16.75969106182488
6E,NRT,HYD,7,3,2301,1268,-5.282106068810359,-12.426371087857124
UA,DXB,MAA,7,3,1911,430,5.794900218136833,-1.1049307090955214
NK,MEL,JFK,1,5,1485,724,36.781538737679234,44.83628415626283
QR,AMD,MAA,10,7,1248,532,-15.0,-11.805528786771443
BA,MAA,CCU,10,1,2302,1737,-11.576148070101377,-20.869213733124106
LH,JFK,COK,10,4,495,1690,-15.0,-21.712615342897053
AS,BLR,SIN,2,6,307,1933,4.142597022328829,15.910078741123616
UK,SEA,GOI,2,1,1821,1371,65.13605731012403,75.83981574096208
UA,NRT,SEA,10,6,420,1228,-15.0,-25.864960673056906
UA,ORD,SFO,9,5,2069,2175,23.61843281733286,15.723463894725548
QR,SYD,MIA,3,7,1482,804,-15.0,-14.089810080018358
SG,DXB,BKK,9,5,2163,1765,32.90418419064425,14.305120100844285
AS,DEL,ATL,10,7,1492,2480,7.217787888832507,6.140282219136913
B6,PNQ,LHR,10,7,1988,796,5.469205093991026,2.496576143945362
G8,SFO,PNQ,12,2,1607,2202,38.55202765626288,31.855344897548246
B6,HYD,SYD,9,6,1938,1836,-15.0,-25.52425559794418
LH,HKG,SIN,9,6,109,2977,3.2617685074637275,-3.0534589493897584
UA,ICN,SEA,4,6,1418,2069,-6.16189140629446,-1.4758247480998001
SQ,DXB,LAS,10,4,637,1840,56.63060092984374,61.75990133664486
LH,GOI,MEL,2,6,1698,1056,38.513681400119104,41.04940184539359
G8,ATL,MAA,10,4,1959,1273,18.48340821342402,22.534064934349857
EK,HYD,CDG,7,6,61,1344,24.684847076039045,5.481732276846856
BA,KUL,ATL,4,7,1016,1112,-15.0,-16.3988768134682
SG,SIN,GOI,5,6,2366,1186,-8.443249935226884,-18.851720448597867
LH,SFO,DEL,10,6,517,671,4.0051745622610495,8.522588887255957
B6,BOM,HKG,2,6,963,1460,26.323571510419058,13.935255479819666
SQ,MIA,LAS,4,3,383,2609,-1.904166945088054,1.3807433044249433
QR,DXB,GOI,3,1,2223,536,-3.2857292570421577,8.735224621664958
BA,BOM,NRT,7,1,2232,2022,-14.635314655451829,-6.148287463116731
EK,LHR,AMD,2,6,1540,2339,3.684284506374122,-12.431949779154404
EK,COK,BOM,4,1,369,2515,96.64564494225883,109.01506369394325
G8,NRT,SEA,9,4,443,2091,-4.331712701163972,5.434302754062924
AA,LAS,FRA,5,5,1150,932,16.004827112629606,16.651425600492097
AS,BOS,ATL,12,5,2301,2633,13.312218767979216,16.997400893060018
SG,ICN,DEN,6,3,930,537,17.230408238607968,11.321286441345059
SG,COK,BKK,9,2,45,679,1.3364613272022687,4.089804842744814
UA,GOI,ATL,4,2,342,2574,12.645187815688203,-7.555621819979521
LH,LHR,LAS,6,1,444,2209,-11.755407683841266,-19.041040346150822
EK,DEL,JFK,2,1,842,947,22.001960516296812,37.65458509158492
DL,SFO,FRA,7,6,1922,158,20.171486641203863,29.638924011808676
AI,CCU,CDG,3,7,1871,797,1.4391059499684622,3.4387499025794206
F9,MIA,ORD,7,5,1169,2168,3.1827813383254697,16.899694117625067
SG,CDG,DEL,5,7,334,2718,-15.0,-16.416709861686318
NK,LAX,ICN,10,5,1519,495,12.967834718841637,-4.593935519983447
DL,LAS,SFO,9,6,238,1303,20.341680321090465,23.65681175982099
WN,LAX,MEL,2,7,1360,2873,10.456016776779283,-0.9733962940761778
EK,COK,SYD,1,6,2336,1756,34.43806557997288,37.947570158643835
G8,DXB,FRA,10,2,1226,2614,3.955952497555081,8.912232899940365
G8,LAS,DXB,4,6,1642,2301,16.47586122969762,-7.706216291118629
G8,AMD,MAA,9,7,2199,1536,7.480238427463109,2.9108204222561422
B6,MEL,DXB,1,3,1376,1226,7.557772246665614,5.9260644014743615
UK,JFK,LHR,1,5,1344,1234,21.69784463191387,50.260514117952255
AS,HYD,SFO,10,6,951,589,-15.0,-10.327882915427661
EK,HYD,ORD,2,4,1228,1079,9.173346262620887,18.67931730221554
F9,BLR,LHR,5,4,151,994,0.40826325440734124,-5.4824874662419685
F9,BKK,BOM,4,2,1083,2600,181.21979279666928,163.68973673791191
NK,COK,CCU,8,1,2057,959,37.31018852157701,51.06636050016892
LH,LHR,DEN,11,6,784,2508,-4.613516891125573,-0.5014071571420953
SG,AMD,BOM,3,1,1474,301,-15.0,-12.719403735949118
6E,SFO,BKK,2,3,1609,315,3.2946272547621054,2.154950112377045
G8,ORD,COK,7,6,1305,1570,37.25526953614269,32.899716070305544
6E,BLR,SFO,8,1,1373,2884,-5.099745965534051,8.500957085431752
AI,SFO,DEN,2,5,387,1182,55.62564189678641,46.732661843171414
NK,DXB,COK,7,3,498,303,147.69818851479235,152.70947750864497
NK,ORD,HYD,9,3,1585,2465,-13.172059226688068,-7.094216222328031
QR,SYD,PNQ,5,4,1440,938,14.76088852868255,22.972722930365293
BA,CCU,SEA,7,3,1944,1713,38.87671464397677,48.40896388024035
F9,SFO,ATL,12,1,2115,2014,23.46567479600001,23.80761777647446
BA,SIN,DXB,6,3,1681,251,10.142191989421281,20.815956324683878
SQ,BOS,HKG,8,5,871,916,-15.0,-24.436145097232455
SQ,MIA,BOM,9,7,554,1456,5.840206173161327,24.8013820297671
AS,CCU,COK,7,1,2203,955,20.03032837695191,22.2537281662102
AI,ATL,HKG,12,2,723,2215,45.35810951483051,46.21915930712117
SQ,ATL,DEN,7,7,109,1797,1.4988587732223344,17.497818149876338
NK,FRA,JFK,4,7,603,2732,45.50301141310358,46.96097937158154
F9,SEA,HYD,7,6,2289,714,44.092122945994355,30.119537231274165
QR,ATL,MEL,1,7,965,1319,171.4471036095437,178.5180928469535
BA,HKG,KUL,11,4,2143,1962,-15.0,-3.323723326366837
SQ,MIA,BKK,3,6,2367,2813,112.56930783552798,105.36656727094044
UA,MAA,BOM,5,6,1836,1038,29.386341850970172,36.81374511055913
AA,SFO,DEL,12,2,2176,264,12.36385015354384,21.85964392400802
G8,DXB,DFW,3,3,485,159,-12.696687803670267,-25.342376414811582
UK,MAA,GOI,2,1,2352,2320,18.110689498117928,18.843075464045853
AI,LAS,DEL,11,1,184,2749,53.91182518448854,59.08929636871402
DL,MAA,BOS,5,5,2277,1784,-11.962296565659614,-10.478604863134253
AI,JFK,DEN,12,2,1852,1217,-0.31800861159310845,8.57560654292843
F9,BKK,MIA,10,4,990,814,7.643329619425973,11.141630355430383
B6,HKG,BLR,7,5,447,2529,-15.0,-13.089242487376731
G8,HYD,MAA,12,1,1309,2100,54.676408046816455,61.55056856981141
DL,ICN,LAS,10,6,1724,2257,-15.0,-8.524231824672274
6E,SEA,DEN,10,2,1785,739,-15.0,-19.67026555746044
AS,DXB,PNQ,10,5,1440,1844,-10.714718611290175,-10.251887868696452
NK,ATL,LAS,4,7,870,1024,0.4534115844008202,5.259152499019238
UA,MIA,LHR,10,6,713,318,31.61959099639738,29.06455203897186
EK,HYD,DEN,8,5,2133,1956,-13.302908893945578,11.142362813721817
AS,COK,CDG,6,5,2269,1337,4.87123271086617,-15.441166603026872
F9,MCO,LAX,11,3,800,2054,13.435941961954708,16.621364352033748
AA,CDG,HKG,7,3,2032,551,4.946487817487997,-2.1560445759873614
SQ,BOM,DEN,1,5,269,963,-15.0,-1.122227822515443
LH,LHR,SYD,4,1,850,1148,17.293384469746968,19.989554721149602
QR,BOS,SIN,7,7,543,2433,-15.0,-11.158592702129638
UA,AMD,SYD,1,5,811,268,97.31445310691669,85.89752614230645
AS,HKG,FRA,5,7,2065,2910,3.8495220604485354,7.721265409453582
LH,FRA,NRT,7,4,1379,556,-0.7596702816262644,3.272337719386914
G8,BOS,DFW,12,7,750,2046,0.3651564389518098,4.58812164481889
LH,COK,ICN,8,5,850,2981,-13.924328033167695,-9.087393983969971
BA,LHR,BOS,5,4,102,2452,7.143898845594638,2.113258699724744
LH,ICN,HKG,10,3,723,788,42.74596331805784,41.12863198595369
AA,AMD,ORD,3,2,625,1102,15.26050368447776,20.541569725424917
BA,SFO,DXB,11,6,1640,1405,-15.0,-13.099357201113252
AS,JFK,SEA,3,3,13,527,-15.0,-6.295656905822037
F9,SEA,BKK,1,6,466,1406,50.32801630244664,68.61489300960679
AA,CCU,MIA,8,3,1348,1533,16.991806622150207,15.61000947302045
DL,BKK,LAS,4,5,2243,2507,9.386637744217607,20.8682212230295
SQ,JFK,MIA,10,1,1631,2904,21.115282178443177,27.668515072839103
B6,COK,ATL,8,6,444,976,-1.23518011979949,-9.888260181239328
SQ,SEA,BOS,12,3,651,995,16.344208725904355,6.368902048947197
6E,BKK,DEN,6,5,1355,2885,1.5141892402319472,-18.986295088451545
B6,COK,BOM,9,4,2280,187,-15.0,-4.9891269458731475
UA,GOI,BKK,12,7,519,545,31.830982413916654,35.2421980250491
AS,NRT,DFW,5,1,116,1107,-3.8977316440103444,4.404190758805221
SQ,GOI,JFK,12,2,757,1592,11.056376206401215,-0.18393859022085657
QR,DXB,MEL,12,3,206,644,26.682255004016717,-5.0823830932763485
EK,DXB,PNQ,9,1,816,1879,-11.09009564731008,-6.31462392344107
6E,CCU,BKK,9,7,2110,1421,18.469828859792862,12.077805986524247
WN,DXB,MEL,12,5,871,1941,3.359347096132254,-1.8542682223803446
SG,ATL,DXB,4,6,2019,300,3.2890554313258775,-7.544992963120176
NK,PNQ,CCU,8,1,2203,1735,-13.005379288002944,-16.40477187467548
SQ,MAA,BOM,2,3,1547,2508,16.281463326277784,34.0493430153621
AI,SEA,GOI,2,7,1711,2823,-14.607924066740377,-32.41600989243619
SQ,LHR,NRT,1,7,1786,2682,-14.651887539196382,-29.187526233795516
UK,LHR,LAX,2,6,776,2890,-1.292989196116367,4.6992617043115565
QR,SFO,CCU,3,7,2121,2053,-15.0,1.210214739098749
AS,MAA,JFK,6,4,1386,2185,21.602297195168248,36.8446742695115
QR,BKK,GOI,4,1,652,1037,31.696486089323862,22.771206811763953
QR,ATL,LAX,6,6,1708,2572,-2.258357560138064,6.569082781043109
AS,PNQ,SEA,2,4,1808,834,45.22242120694625,47.59660102364048
SQ,FRA,KUL,11,2,2201,1168,7.158372955573002,4.393783705369169
B6,ATL,LHR,7,5,543,2111,19.536813877649887,23.71706520260485
WN,SIN,COK,11,5,1911,2591,57.7441905367142,47.80738459439081
LH,LAX,DEN,6,5,737,294,32.4416599600172,40.168214166778654
6E,BOS,LHR,2,5,1679,2053,38.6825993552744,36.08381467959142
UK,NRT,MIA,7,4,904,827,40.23991767763834,46.60331766383623
B6,DXB,BKK,4,4,2016,1919,38.033085807924984,42.39069996192347
NK,MCO,ATL,8,2,2244,1680,-11.374623954536776,-13.653241251098585
UK,ICN,COK,12,2,194,758,26.756797410259026,30.346412644035336
DL,BKK,SYD,3,2,1103,414,-8.712608344310402,-13.57322639133702
LH,SIN,DXB,2,6,1356,803,0.11618117732189859,1.0839284060826126
G8,BOM,MEL,5,7,1497,2149,32.755842037216915,48.0531029195579
B6,BOS,PNQ,9,4,1347,2660,16.734276757838572,19.53700487512189
B6,ATL,KUL,8,1,1705,158,-15.0,-22.742533516829404
UK,CDG,JFK,2,2,52,210,29.067848675976084,19.520028724154066
UK,PNQ,COK,7,3,2095,2074,15.176652747721816,22.554214270826872
NK,ORD,MIA,1,6,1021,1457,-1.3135639608225071,-28.098743463859826
AS,SYD,DXB,4,2,750,263,-11.070457011703528,-3.4692738891154846
6E,HYD,BOM,4,7,257,2087,6.116238088955788,-3.5641597286380318
BA,JFK,MIA,3,7,1934,2062,-11.841084038168193,-9.522022431071939
DL,MIA,ICN,12,4,1432,516,111.78315353748945,115.58152732930333
WN,BLR,COK,1,1,715,1025,-8.768555943090243,2.662748535787392
AI,DFW,MAA,11,6,1924,2564,23.010450536036625,6.846098166679212
AA,GOI,NRT,1,2,2396,1030,27.120910931701914,33.32160630434235
SG,FRA,SFO,6,1,1456,835,149.2123696292077,140.20949170408036
UA,JFK,BLR,7,6,1175,280,-15.0,-48.34927514654021
AA,BOS,ORD,5,6,2181,1048,-7.819042187354054,-8.854772063844143
WN,HYD,COK,4,2,1518,1887,-6.7409562082348495,-4.025085822328389
AI,BKK,BLR,6,5,1052,2303,38.03943851902875,45.55137752994306
BA,DEL,AMD,9,7,990,1336,-5.73602277112156,-17.188136862172378
NK,NRT,FRA,8,2,1339,2046,15.730996633793563,13.047771023822524
B6,PNQ,DXB,4,4,152,751,14.692135587545899,22.990255909930458
G8,ATL,ICN,4,2,2284,2075,49.705529896255776,48.36766803729172
SG,DEL,LHR,12,3,215,737,-3.653051684127468,0.9797291641081918
EK,FRA,GOI,8,3,1468,2044,5.176002443359166,4.590366276647731
LH,DFW,FRA,2,5,1695,443,-6.415549972806372,-3.2380748087470366
UK,PNQ,AMD,8,2,1819,1630,5.804889442755284,11.161975689480773
B6,HKG,CDG,4,5,1677,910,-15.0,-7.4445617779308915
F9,JFK,SYD,9,5,555,1972,9.23862849362957,11.786920222359296
DL,SEA,DFW,4,6,2105,1954,-7.189597407430213,8.8388344820942
LH,SYD,LHR,5,6,763,2372,21.266369564640545,15.564764293872077
DL,DEN,DEL,8,4,1003,305,-1.2081009287509232,-15.266285620522863
UA,DEL,BOM,9,6,1552,545,23.60408681717818,30.467199649594615
QR,ATL,MCO,1,3,1916,731,39.312972339876445,44.07939219397201
SQ,LHR,SIN,10,7,551,742,-14.85145834573878,-23.235198048556803
B6,ATL,COK,6,2,1361,1170,-15.0,-11.474294513677354
LH,KUL,MEL,1,4,1791,755,36.84272964075011,39.415019160249116
EK,AMD,BOM,4,6,11,585,-4.8437277177901725,-16.45840419914359
AA,HYD,SEA,2,7,181,589,9.7453359861655,9.133757814476457
AI,PNQ,COK,10,7,1029,1320,6.625476026782229,1.244491770783208
B6,COK,SYD,10,4,1659,2190,18.82104335393417,24.8362319670993
WN,BKK,CCU,3,1,1609,155,22.984399483609685,14.753256366168305
AA,MEL,BKK,9,1,1630,2830,28.085199428635452,24.31858073391122
UA,DXB,MIA,1,2,2176,2463,2.8557156788456224,9.276223003286177
SG,AMD,MEL,9,1,372,709,21.688679062421976,22.077769644580474
BA,ORD,BLR,2,1,2147,872,16.7152068532909,11.724658661359959
SG,ORD,ATL,3,6,2259,984,-15.0,-20.708640156020284
6E,MIA,BKK,2,3,1748,2172,12.319670132265987,5.386825042412256
UK,HKG,MCO,6,7,1700,2512,3.561426787418357,17.839041378283284
B6,BOS,MEL,11,1,2090,2315,-14.107536386841963,-10.941592371346417
6E,NRT,DEL,4,6,1996,2138,24.470024866692103,20.760407021902285
G8,GOI,MCO,6,3,53,1399,-14.83609075774171,-20.044632134960274
NK,NRT,COK,4,1,657,901,33.56572366028812,29.837500032308725
BA,NRT,CDG,10,4,1816,2165,64.3288450726492,66.73059334191476
AS,MIA,BOS,9,6,2145,738,-4.0489492832125356,6.050384077198578
6E,ORD,SYD,2,7,486,764,56.17277933422139,69.92099693903883
6E,SYD,MCO,12,7,500,2688,162.22256512662105,167.58013844288766
SG,MCO,BKK,3,4,81,155,-15.0,0.01042168254461373
6E,BOS,GOI,10,6,1625,772,-0.8949207155912493,-6.883431526435649
EK,MAA,MEL,1,7,2268,1603,-3.7854765485477984,-5.416611520538698
SQ,LAS,LHR,11,5,1913,2487,-2.4333011821545503,-13.301456605442471
NK,DEN,SEA,12,4,1510,448,42.77335702943982,45.410344375189894
G8,HKG,CCU,7,3,1238,2453,51.15189857881315,35.99075659602151
SG,HYD,ICN,10,7,2323,2069,35.81225546279349,50.14494919450701
NK,CCU,GOI,4,3,1067,110,55.212415596690285,50.99010342925546
SG,LAX,NRT,12,7,1639,1178,59.03165213545185,56.92064306028338
EK,LAS,HYD,10,6,745,1176,-13.599178721119646,-2.0230318258151705
LH,LAX,DEN,4,7,332,1402,1.3707728217413346,-18.93762788561309
